anzsic06,Area,year,geo_count,ec_count
A011,A116000,2000,0,15
A011,A116100,2000,18,30
A011,A116400,2000,12,0
A011,A116600,2000,3,0
A011,A116700,2000,0,12
A011,A116900,2000,0,0
A011,A117000,2000,30,180
A011,A117100,2000,6,0
A011,A118000,2000,3,0
A011,A118600,2000,0,50
A011,A118700,2000,0,0
A011,A118900,2000,6,0
A011,A119200,2000,3,9
A011,A119400,2000,3,3
A011,A119600,2000,3,3
A011,A120100,2000,6,21
A011,A120200,2000,6,35
A011,A120300,2000,0,0
A011,A120900,2000,0,0
A011,A121100,2000,6,0
A011,A121700,2000,3,20
A011,A122800,2000,3,0
A011,A123300,2000,0,25
A011,A123700,2000,0,0
A011,A124200,2000,0,0
A011,A124700,2000,0,12
A011,A124900,2000,0,0
A011,A125000,2000,3,9
A011,A126400,2000,3,0
A011,A126700,2000,3,0
A011,A127000,2000,3,0
A011,A127600,2000,6,6
A011,A128200,2000,0,3
A011,A128500,2000,3,0
A011,A129100,2000,3,3
A011,A130000,2000,6,30
A011,A130100,2000,3,0
A011,A130900,2000,0,0
A011,A131000,2000,3,0
A011,A131100,2000,0,0
A011,A131700,2000,0,6
A011,A132500,2000,0,0
A011,A133200,2000,0,3
A011,A133700,2000,3,0
A011,A134200,2000,0,9
A011,A134400,2000,0,0
A011,A134600,2000,3,0
A011,A136000,2000,0,35
A011,A136100,2000,0,9
A011,A136200,2000,0,0
A011,A136500,2000,0,3
A011,A136600,2000,0,12
A011,A137500,2000,0,0
A011,A140000,2000,3,0
A011,A140300,2000,0,0
A011,A140700,2000,0,0
A011,A141800,2000,0,0
A011,A144500,2000,0,0
A011,A145000,2000,3,3
A011,A145100,2000,0,0
A011,A145900,2000,0,3
A011,A146500,2000,0,0
A011,A146900,2000,0,0
A011,A147500,2000,0,9
A011,A147900,2000,3,80
A011,A148200,2000,3,0
A011,A148400,2000,3,0
A011,A148600,2000,3,9
A011,A148700,2000,0,0
A011,A148900,2000,0,0
A011,A149000,2000,0,0
A011,A149100,2000,0,45
A011,A149700,2000,3,0
A011,A149900,2000,9,0
A011,A150700,2000,3,0
A011,A150900,2000,3,25
A011,A151700,2000,6,0
A011,A152000,2000,0,0
A011,A155500,2000,3,6
A011,A156000,2000,3,9
A011,A157100,2000,3,9
A011,A158900,2000,0,0
A011,A159300,2000,0,3
A011,A159400,2000,3,0
A011,A159600,2000,3,3
A011,A159800,2000,6,9
A011,A160500,2000,0,35
A011,A161300,2000,0,0
A011,A161400,2000,12,15
A011,A161600,2000,0,3
A011,A161700,2000,0,3
A011,A162300,2000,6,120
A011,A162400,2000,21,75
A011,A162500,2000,0,0
A011,A162700,2000,3,9
A011,A162900,2000,6,18
A011,A163100,2000,0,0
A011,A163200,2000,0,0
A011,A163400,2000,3,0
A011,A163500,2000,3,0
A011,A163800,2000,9,30
A011,A163900,2000,0,0
A011,A164000,2000,0,0
A011,A164300,2000,12,65
A011,A164400,2000,0,9
A011,A164500,2000,0,0
A011,A164600,2000,24,40
A011,A164700,2000,3,0
A011,A164900,2000,6,30
A011,A165000,2000,9,6
A011,A165100,2000,9,50
A011,A165200,2000,3,0
A011,A165300,2000,3,3
A011,A165400,2000,6,9
A011,A165700,2000,0,0
A011,A165800,2000,0,25
A011,A165900,2000,0,0
A011,A166000,2000,0,0
A011,A166200,2000,0,3
A011,A166300,2000,24,15
A011,A166400,2000,3,3
A011,A166500,2000,0,6
A011,A166700,2000,0,0
A011,A167000,2000,3,0
A011,A167100,2000,0,3
A011,A167200,2000,0,0
A011,A167400,2000,6,12
A011,A167900,2000,3,0
A011,A168000,2000,3,0
A011,A168300,2000,0,0
A011,A168500,2000,3,0
A011,A168600,2000,0,0
A011,A168700,2000,3,3
A011,A168800,2000,0,0
A011,A169000,2000,3,0
A011,A169200,2000,0,0
A011,A169300,2000,3,0
A011,A169400,2000,3,0
A011,A169500,2000,3,6
A011,A169700,2000,12,50
A011,A169800,2000,3,3
A011,A169900,2000,9,9
A011,A170000,2000,6,6
A011,A170100,2000,3,0
A011,A170200,2000,9,6
A011,A170300,2000,3,0
A011,A170600,2000,3,9
A011,A170800,2000,3,0
A011,A170900,2000,3,0
A011,A171200,2000,0,0
A011,A171300,2000,0,0
A011,A171500,2000,3,0
A011,A171700,2000,0,0
A011,A171800,2000,0,0
A011,A171900,2000,0,0
A011,A172200,2000,0,0
A011,A172300,2000,3,9
A011,A172400,2000,3,30
A011,A172700,2000,0,0
A011,A172800,2000,6,0
A011,A172900,2000,6,3
A011,A173000,2000,3,6
A011,A173100,2000,0,12
A011,A173200,2000,6,3
A011,A173300,2000,3,12
A011,A173400,2000,6,30
A011,A173500,2000,3,0
A011,A173600,2000,3,0
A011,A173800,2000,3,0
A011,A174100,2000,0,0
A011,A174300,2000,3,3
A011,A174400,2000,0,3
A011,A174500,2000,3,0
A011,A174800,2000,0,0
A011,A174900,2000,0,0
A011,A175100,2000,0,0
A011,A175200,2000,0,21
A011,A175400,2000,3,3
A011,A175600,2000,0,15
A011,A175700,2000,0,0
A011,A176800,2000,0,0
A011,A176900,2000,0,0
A011,A179100,2000,0,0
A011,A179500,2000,0,0
A011,A180700,2000,0,9
A011,A181000,2000,3,0
A011,A181200,2000,0,0
A011,A181300,2000,3,0
A011,A181400,2000,3,0
A011,A181500,2000,6,3
A011,A181600,2000,3,35
A011,A181700,2000,0,0
A011,A181800,2000,9,12
A011,A181900,2000,0,0
A011,A182000,2000,3,15
A011,A182100,2000,0,21
A011,A182200,2000,0,0
A011,A182500,2000,0,21
A011,A182700,2000,3,12
A011,A182800,2000,3,9
A011,A182900,2000,0,18
A011,A183000,2000,0,9
A011,A183200,2000,3,0
A011,A183300,2000,3,6
A011,A183700,2000,0,15
A011,A184600,2000,3,0
A011,A184800,2000,3,25
A011,A185000,2000,0,3
A011,A185200,2000,0,3
A011,A185300,2000,0,0
A011,A185800,2000,0,0
A011,A185900,2000,3,0
A011,A186000,2000,0,6
A011,A186100,2000,0,0
A011,A186700,2000,3,12
A011,A187800,2000,3,0
A011,A188000,2000,0,3
A011,A188200,2000,3,0
A011,A188300,2000,0,3
A011,A188500,2000,3,6
A011,A189600,2000,3,0
A011,A189700,2000,0,0
A011,A190100,2000,0,3
A011,A190200,2000,0,0
A011,A190300,2000,12,21
A011,A190400,2000,3,3
A011,A190500,2000,21,30
A011,A190600,2000,21,9
A011,A190900,2000,36,30
A011,A191000,2000,9,0
A011,A191100,2000,21,9
A011,A191200,2000,42,80
A011,A191300,2000,21,12
A011,A191400,2000,18,3
A011,A191500,2000,9,18
A011,A191600,2000,3,40
A011,A191700,2000,18,3
A011,A191800,2000,6,6
A011,A191900,2000,6,3
A011,A192000,2000,6,3
A011,A192100,2000,0,0
A011,A192300,2000,3,0
A011,A192500,2000,3,0
A011,A192800,2000,0,0
A011,A193000,2000,6,9
A011,A193300,2000,0,6
A011,A193400,2000,3,3
A011,A193500,2000,3,6
A011,A193600,2000,0,0
A011,A193800,2000,0,0
A011,A194200,2000,6,9
A011,A194500,2000,6,3
A011,A194600,2000,3,0
A011,A194700,2000,0,0
A011,A195000,2000,3,0
A011,A195200,2000,0,0
A011,A195400,2000,12,6
A011,A195600,2000,6,18
A011,A196000,2000,3,0
A011,A196100,2000,3,0
A011,A196200,2000,3,0
A011,A196300,2000,0,3
A011,A196400,2000,0,0
A011,A196500,2000,3,3
A011,A196600,2000,3,0
A011,A196700,2000,0,0
A011,A196900,2000,3,0
A011,A197400,2000,0,0
A011,A197500,2000,0,0
A011,A197700,2000,6,15
A011,A197900,2000,0,0
A011,A198000,2000,3,0
A011,A198100,2000,3,0
A011,A198700,2000,0,0
A011,A200100,2000,0,6
A011,A200400,2000,3,3
A011,A200700,2000,3,3
A011,A200800,2000,0,0
A011,A200900,2000,0,3
A011,A201600,2000,0,3
A011,A201800,2000,3,0
A011,A202000,2000,3,0
A011,A202100,2000,3,0
A011,A202300,2000,3,6
A011,A202400,2000,0,0
A011,A202500,2000,0,0
A011,A203100,2000,0,0
A011,A204100,2000,0,0
A011,A204300,2000,3,0
A011,A204400,2000,6,3
A011,A204500,2000,0,0
A011,A204900,2000,0,0
A011,A205100,2000,6,0
A011,A205200,2000,3,0
A011,A205300,2000,3,15
A011,A205400,2000,9,15
A011,A205600,2000,0,21
A011,A205800,2000,0,3
A011,A206700,2000,3,0
A011,A206800,2000,0,0
A011,A207400,2000,0,0
A011,A207700,2000,3,3
A011,A208100,2000,3,3
A011,A208300,2000,6,21
A011,A208400,2000,3,35
A011,A208500,2000,0,3
A011,A208600,2000,6,15
A011,A208700,2000,0,0
A011,A208800,2000,3,0
A011,A209000,2000,3,0
A011,A209300,2000,0,6
A011,A209400,2000,0,0
A011,A209600,2000,9,35
A011,A209700,2000,3,0
A011,A210100,2000,3,9
A011,A210200,2000,0,0
A011,A210300,2000,0,0
A011,A210400,2000,6,3
A011,A210500,2000,3,0
A011,A210900,2000,3,0
A011,A211000,2000,0,6
A011,A211100,2000,3,6
A011,A211200,2000,6,0
A011,A211500,2000,0,0
A011,A211700,2000,3,18
A011,A212000,2000,3,12
A011,A212100,2000,0,9
A011,A212200,2000,3,0
A011,A212300,2000,6,40
A011,A212400,2000,6,9
A011,A212500,2000,3,40
A011,A213000,2000,0,0
A011,A215400,2000,6,21
A011,A215500,2000,3,0
A011,A215600,2000,3,3
A011,A215800,2000,0,18
A011,A215900,2000,6,0
A011,A216000,2000,0,0
A011,A216400,2000,3,0
A011,A216500,2000,0,0
A011,A216600,2000,0,0
A011,A216700,2000,3,0
A011,A217300,2000,3,0
A011,A217500,2000,0,0
A011,A217600,2000,0,0
A011,A217700,2000,3,6
A011,A217900,2000,0,21
A011,A218200,2000,3,0
A011,A218300,2000,3,6
A011,A218400,2000,3,6
A011,A218500,2000,0,0
A011,A218600,2000,3,0
A011,A218700,2000,0,0
A011,A218800,2000,6,9
A011,A218900,2000,6,0
A011,A219000,2000,27,95
A011,A219100,2000,6,0
A011,A219200,2000,3,0
A011,A219300,2000,3,6
A011,A219400,2000,9,20
A011,A219500,2000,0,0
A011,A219600,2000,6,0
A011,A219800,2000,0,0
A011,A219900,2000,3,0
A011,A220000,2000,3,3
A011,A220800,2000,3,6
A011,A220900,2000,3,0
A011,A221100,2000,6,0
A011,A221300,2000,3,0
A011,A221400,2000,0,0
A011,A221500,2000,0,0
A011,A221600,2000,6,0
A011,A221800,2000,3,9
A011,A221900,2000,0,0
A011,A222100,2000,0,0
A011,A222300,2000,3,3
A011,A222600,2000,0,6
A011,A222900,2000,3,0
A011,A223300,2000,0,0
A011,A223400,2000,0,0
A011,A223500,2000,9,12
A011,A223900,2000,3,3
A011,A224000,2000,3,0
A011,A224200,2000,3,0
A011,A224500,2000,0,6
A011,A224600,2000,0,0
A011,A224700,2000,0,0
A011,A224900,2000,0,0
A011,A225600,2000,6,21
A011,A225800,2000,0,0
A011,A225900,2000,0,0
A011,A226100,2000,0,0
A011,A226400,2000,3,0
A011,A226600,2000,3,0
A011,A226700,2000,3,0
A011,A226800,2000,0,3
A011,A227000,2000,0,0
A011,A227100,2000,6,40
A011,A227200,2000,0,3
A011,A227400,2000,0,0
A011,A227500,2000,0,9
A011,A227600,2000,6,0
A011,A227800,2000,3,0
A011,A228000,2000,3,0
A011,A228100,2000,0,0
A011,A228200,2000,0,0
A011,A228600,2000,0,12
A011,A228700,2000,3,35
A011,A228800,2000,9,25
A011,A228900,2000,3,0
A011,A229000,2000,3,0
A011,A229400,2000,6,45
A011,A230100,2000,0,18
A011,A230700,2000,0,0
A011,A230800,2000,0,0
A011,A231000,2000,0,9
A011,A231100,2000,0,9
A011,A231500,2000,3,0
A011,A231600,2000,0,0
A011,A232200,2000,6,12
A011,A232300,2000,0,0
A011,A232400,2000,6,21
A011,A232500,2000,6,6
A011,A232600,2000,0,0
A011,A232800,2000,0,6
A011,A233100,2000,3,9
A011,A233400,2000,0,3
A011,A233600,2000,0,6
A011,A233700,2000,3,0
A011,A234000,2000,0,0
A011,A234200,2000,0,0
A011,A234300,2000,3,0
A011,A234400,2000,9,25
A011,A234500,2000,3,3
A011,A234600,2000,0,0
A011,A234800,2000,15,40
A011,A234900,2000,0,0
A011,A235000,2000,3,0
A011,A235100,2000,3,18
A011,A235300,2000,3,3
A011,A235400,2000,0,12
A011,A235700,2000,0,3
A011,A236000,2000,6,3
A011,A236100,2000,3,0
A011,A236300,2000,3,3
A011,A236400,2000,0,0
A011,A236500,2000,3,20
A011,A236600,2000,6,12
A011,A236700,2000,0,0
A011,A236900,2000,3,0
A011,A237000,2000,3,3
A011,A237200,2000,0,35
A011,A237400,2000,3,12
A011,A237600,2000,0,3
A011,A237700,2000,3,9
A011,A237800,2000,3,3
A011,A237900,2000,0,0
A011,A238100,2000,3,6
A011,A238200,2000,6,12
A011,A238300,2000,3,0
A011,A238400,2000,3,0
A011,A238500,2000,0,0
A011,A238900,2000,3,3
A011,A239400,2000,3,6
A011,A239500,2000,3,0
A011,A239600,2000,0,0
A011,A241100,2000,0,3
A011,A241500,2000,0,0
A011,A242000,2000,0,0
A011,A242300,2000,6,3
A011,A245600,2000,3,3
A011,A245900,2000,0,3
A011,A246800,2000,0,9
A011,A246900,2000,0,0
A011,A249700,2000,0,0
A011,A250900,2000,0,0
A011,A253300,2000,0,6
A011,A254900,2000,0,0
A011,A255000,2000,0,0
A011,A255400,2000,3,0
A011,A256300,2000,3,9
A011,A256400,2000,0,0
A011,A256500,2000,0,0
A011,A256600,2000,3,0
A011,A256800,2000,3,9
A011,A257000,2000,0,0
A011,A257100,2000,0,6
A011,A257300,2000,3,0
A011,A257700,2000,0,0
A011,A257800,2000,0,0
A011,A257900,2000,3,0
A011,A300600,2000,3,3
A011,A300700,2000,6,3
A011,A300800,2000,3,3
A011,A300900,2000,6,12
A011,A301000,2000,3,12
A011,A301100,2000,0,9
A011,A301200,2000,0,3
A011,A301500,2000,9,3
A011,A301600,2000,3,6
A011,A301700,2000,0,0
A011,A302100,2000,3,50
A011,A302200,2000,3,12
A011,A302300,2000,3,0
A011,A302400,2000,3,3
A011,A302500,2000,3,25
A011,A302600,2000,0,0
A011,A302700,2000,15,18
A011,A303000,2000,3,0
A011,A303100,2000,6,3
A011,A303300,2000,3,0
A011,A303600,2000,6,3
A011,A304300,2000,0,3
A011,A304400,2000,3,0
A011,A304500,2000,0,0
A011,A305100,2000,0,9
A011,A305700,2000,3,0
A011,A305900,2000,0,0
A011,A306000,2000,3,0
A011,A306300,2000,0,0
A011,A306500,2000,3,0
A011,A306600,2000,6,3
A011,A306800,2000,3,0
A011,A306900,2000,3,0
A011,A307100,2000,3,12
A011,A307200,2000,9,9
A011,A307300,2000,6,12
A011,A307400,2000,9,35
A011,A307500,2000,3,0
A011,A307600,2000,0,0
A011,A307700,2000,0,0
A011,A307800,2000,3,3
A011,A308000,2000,0,6
A011,A308300,2000,0,0
A011,A308400,2000,0,3
A011,A308600,2000,0,0
A011,A308800,2000,0,0
A011,A309000,2000,0,0
A011,A309300,2000,0,0
A011,A309400,2000,3,9
A011,A309500,2000,3,0
A011,A309600,2000,3,0
A011,A310100,2000,3,0
A011,A310600,2000,0,0
A011,A310700,2000,0,0
A011,A311400,2000,0,0
A011,A311700,2000,3,3
A011,A311900,2000,0,0
A011,A312400,2000,0,0
A011,A312600,2000,3,0
A011,A312800,2000,9,3
A011,A312900,2000,0,0
A011,A313000,2000,0,0
A011,A313100,2000,3,3
A011,A313200,2000,0,0
A011,A313300,2000,0,0
A011,A313400,2000,0,0
A011,A313500,2000,9,0
A011,A313600,2000,9,6
A011,A313700,2000,0,0
A011,A313800,2000,0,0
A011,A314000,2000,0,0
A011,A314200,2000,3,0
A011,A314300,2000,3,0
A011,A314500,2000,3,0
A011,A314600,2000,0,0
A011,A314700,2000,6,9
A011,A314800,2000,24,12
A011,A315000,2000,0,0
A011,A315100,2000,6,18
A011,A315200,2000,9,6
A011,A315300,2000,0,0
A011,A315400,2000,0,0
A011,A315500,2000,24,25
A011,A315600,2000,3,0
A011,A315700,2000,3,3
A011,A315800,2000,3,0
A011,A316200,2000,0,0
A011,A316300,2000,0,0
A011,A316400,2000,3,0
A011,A316500,2000,9,3
A011,A316600,2000,6,3
A011,A316700,2000,6,6
A011,A316800,2000,0,0
A011,A316900,2000,3,12
A011,A317000,2000,9,3
A011,A317200,2000,3,9
A011,A317600,2000,3,0
A011,A317800,2000,0,0
A011,A317900,2000,3,3
A011,A318100,2000,0,9
A011,A318400,2000,6,0
A011,A318600,2000,0,0
A011,A318800,2000,0,0
A011,A319200,2000,0,0
A011,A319400,2000,0,0
A011,A320000,2000,0,0
A011,A320800,2000,0,0
A011,A321000,2000,3,0
A011,A321200,2000,0,0
A011,A321300,2000,3,35
A011,A322100,2000,3,0
A011,A322200,2000,3,3
A011,A322600,2000,3,0
A011,A324000,2000,0,0
A011,A324300,2000,6,18
A011,A324500,2000,3,0
A011,A324600,2000,3,0
A011,A324800,2000,3,3
A011,A325600,2000,0,0
A011,A325800,2000,0,0
A011,A326200,2000,3,0
A011,A326300,2000,0,0
A011,A327200,2000,0,0
A011,A328000,2000,3,40
A011,A328100,2000,3,0
A011,A328200,2000,0,9
A011,A328400,2000,3,6
A011,A329000,2000,3,3
A011,A329100,2000,0,0
A011,A329200,2000,0,0
A011,A329400,2000,3,0
A011,A330100,2000,3,21
A011,A330200,2000,0,25
A011,A330800,2000,0,3
A011,A331000,2000,0,0
A011,A331200,2000,3,0
A011,A331300,2000,3,3
A011,A331600,2000,6,60
A011,A331700,2000,0,0
A011,A331900,2000,6,18
A011,A332100,2000,3,9
A011,A332200,2000,6,0
A011,A332400,2000,3,0
A011,A332700,2000,0,0
A011,A332800,2000,0,0
A011,A333100,2000,3,0
A011,A333200,2000,3,0
A011,A333300,2000,9,0
A011,A333700,2000,3,3
A011,A333800,2000,3,9
A011,A333900,2000,3,0
A011,A334000,2000,6,0
A011,A334100,2000,3,6
A011,A334200,2000,6,0
A011,A334300,2000,0,0
A011,A334400,2000,6,0
A011,A334500,2000,9,12
A011,A334600,2000,6,0
A011,A335000,2000,6,15
A011,A335400,2000,0,0
A011,A335500,2000,0,0
A011,A335600,2000,24,45
A011,A335700,2000,3,25
A011,A335800,2000,6,6
A011,A335900,2000,9,9
A011,A336000,2000,3,0
A011,A336100,2000,3,0
A011,A336200,2000,0,12
A011,A336300,2000,6,9
A011,A336400,2000,6,0
A011,A336700,2000,3,15
A011,A336800,2000,0,0
A011,A336900,2000,3,0
A011,A337000,2000,0,0
A011,A337100,2000,3,3
A011,A337200,2000,3,0
A011,A337300,2000,6,0
A011,A337500,2000,0,25
A011,A337600,2000,6,3
A011,A337700,2000,3,45
A011,A338000,2000,3,0
A011,A338200,2000,0,21
A011,A338400,2000,3,0
A011,A338700,2000,9,3
A011,A338900,2000,0,0
A011,A339000,2000,3,0
A011,A339100,2000,0,0
A011,A339200,2000,6,0
A011,A339300,2000,3,0
A011,A339500,2000,6,9
A011,A339700,2000,0,0
A011,A339800,2000,3,15
A011,A339900,2000,3,0
A011,A340000,2000,0,0
A011,A340600,2000,0,0
A011,A340800,2000,3,6
A011,A341400,2000,0,0
A011,A341800,2000,0,0
A011,A341900,2000,3,0
A011,A342000,2000,0,0
A011,A342200,2000,3,6
A011,A342300,2000,3,0
A011,A342400,2000,3,3
A011,A342600,2000,3,3
A011,A343100,2000,0,6
A011,A343300,2000,0,0
A011,A343400,2000,0,0
A011,A343500,2000,3,9
A011,A343600,2000,3,0
A011,A343700,2000,3,9
A011,A343800,2000,0,0
A011,A343900,2000,0,9
A011,A344800,2000,0,0
A011,A344900,2000,0,0
A011,A345100,2000,0,0
A011,A345200,2000,3,0
A011,A345300,2000,3,3
A011,A345400,2000,0,0
A011,A345500,2000,0,0
A011,A345600,2000,3,0
A011,A345700,2000,3,0
A011,A345800,2000,0,0
A011,A345900,2000,0,0
A011,A346200,2000,6,6
A011,A346800,2000,0,0
A011,A347000,2000,3,0
A011,A347500,2000,6,3
A011,A348500,2000,0,0
A011,A349000,2000,0,0
A011,A349200,2000,3,0
A011,A349300,2000,0,0
A011,A349400,2000,6,25
A011,A349600,2000,6,12
A011,A349800,2000,3,9
A011,A350000,2000,3,0
A011,A350100,2000,3,6
A011,A350200,2000,3,0
A011,A350300,2000,0,0
A011,A350400,2000,3,0
A011,A351000,2000,0,0
A011,A351400,2000,0,3
A011,A351800,2000,3,6
A011,A352600,2000,0,6
A011,A353000,2000,3,0
A011,A353800,2000,0,0
A011,A354300,2000,0,9
A011,A354900,2000,3,0
A011,A355100,2000,3,0
A011,A355400,2000,0,0
A011,A355800,2000,6,110
A011,A355900,2000,3,0
A011,A356000,2000,3,3
A011,A356100,2000,6,30
A011,A356300,2000,0,0
A011,A356400,2000,0,0
A011,A356700,2000,0,0
A011,A357300,2000,0,9
A011,A357600,2000,3,6
A011,A357700,2000,0,0
A011,A357900,2000,6,12
A011,A358000,2000,0,0
A011,A358200,2000,3,9
A011,A358300,2000,3,6
A011,A358400,2000,0,0
A011,A358800,2000,3,0
A011,A359100,2000,0,12
A011,A359400,2000,0,0
A011,A359500,2000,0,0
A011,A359600,2000,0,3
A011,A359700,2000,3,0
A011,A360100,2000,3,30
A011,A360400,2000,3,0
A011,A360500,2000,6,30
A011,A360700,2000,3,3
A011,A360800,2000,3,3
A011,A360900,2000,0,0
A011,A361000,2000,3,6
A011,A361200,2000,3,0
A011,A362300,2000,6,50
A011,A363100,2000,3,12
A011,C07601,2000,156,180
A011,C07602,2000,12,18
A011,C07603,2000,48,270
A011,C07604,2000,3,30
A011,C07605,2000,0,0
A011,C07606,2000,18,55
A011,C07607,2000,36,70
A011,C07608,2000,3,3
A011,C07609,2000,6,0
A011,C07610,2000,3,50
A011,C07611,2000,6,25
A011,C07612,2000,6,9
A011,C07613,2000,0,0
A011,C07614,2000,6,0
A011,C07615,2000,6,50
A011,C07616,2000,6,0
A011,C07617,2000,9,120
A011,C07618,2000,3,15
A011,C07619,2000,3,40
A011,C07620,2000,18,30
A011,C07621,2000,180,520
A011,CTotal,2000,525,1500
A011,R01,2000,303,290
A011,R02,2000,525,1500
A011,R03,2000,231,500
A011,R04,2000,363,380
A011,R05,2000,24,55
A011,R06,2000,90,320
A011,R07,2000,108,180
A011,R08,2000,177,430
A011,R09,2000,84,180
A011,R12,2000,12,12
A011,R13,2000,453,710
A011,R14,2000,96,260
A011,R15,2000,45,190
A011,R16,2000,78,170
A011,R17,2000,18,15
A011,R18,2000,54,80
A011,RTotal,2000,2670,5200
A011,T001,2000,99,120
A011,T002,2000,150,110
A011,T003,2000,57,55
A011,T011,2000,21,25
A011,T012,2000,15,9
A011,T013,2000,93,180
A011,T015,2000,15,9
A011,T016,2000,15,50
A011,T017,2000,51,200
A011,T018,2000,3,3
A011,T019,2000,6,15
A011,T021,2000,12,9
A011,T022,2000,255,270
A011,T023,2000,66,65
A011,T024,2000,21,30
A011,T025,2000,12,9
A011,T027,2000,9,3
A011,T028,2000,24,55
A011,T029,2000,3,3
A011,T030,2000,60,190
A011,T031,2000,18,110
A011,T032,2000,12,21
A011,T033,2000,84,170
A011,T034,2000,6,3
A011,T035,2000,21,15
A011,T036,2000,3,9
A011,T037,2000,24,40
A011,T038,2000,9,3
A011,T039,2000,30,100
A011,T040,2000,48,150
A011,T041,2000,9,30
A011,T042,2000,51,110
A011,T043,2000,39,120
A011,T044,2000,9,12
A011,T045,2000,6,3
A011,T046,2000,6,15
A011,T047,2000,6,6
A011,T048,2000,9,9
A011,T049,2000,6,15
A011,T050,2000,6,0
A011,T051,2000,78,170
A011,T052,2000,18,15
A011,T053,2000,54,80
A011,T054,2000,0,0
A011,T055,2000,6,9
A011,T056,2000,3,0
A011,T057,2000,0,3
A011,T058,2000,15,3
A011,T059,2000,117,80
A011,T060,2000,147,310
A011,T062,2000,96,160
A011,T063,2000,30,110
A011,T064,2000,36,30
A011,T065,2000,6,0
A011,T066,2000,6,12
A011,T068,2000,12,35
A011,T069,2000,18,6
A011,T070,2000,12,9
A011,T071,2000,39,75
A011,T072,2000,18,140
A011,T073,2000,18,55
A011,T074,2000,6,35
A011,T075,2000,21,100
A011,T076,2000,525,1500
A011,TTotal,2000,2670,5200
A012,A100100,2000,3,0
A012,A100200,2000,6,0
A012,A100300,2000,3,0
A012,A100400,2000,0,0
A012,A100500,2000,3,6
A012,A100600,2000,0,0
A012,A100700,2000,0,15
A012,A100800,2000,0,0
A012,A101000,2000,3,0
A012,A101100,2000,3,6
A012,A101200,2000,0,0
A012,A101300,2000,3,0
A012,A101400,2000,3,0
A012,A101500,2000,3,0
A012,A101700,2000,0,0
A012,A101900,2000,6,12
A012,A102000,2000,3,0
A012,A102100,2000,0,0
A012,A102200,2000,6,35
A012,A102300,2000,6,0
A012,A102500,2000,3,0
A012,A102600,2000,6,3
A012,A102700,2000,0,0
A012,A102800,2000,3,0
A012,A103000,2000,3,0
A012,A103100,2000,6,30
A012,A103300,2000,3,0
A012,A103400,2000,0,3
A012,A103500,2000,3,0
A012,A103700,2000,0,0
A012,A103900,2000,3,0
A012,A104800,2000,3,0
A012,A104900,2000,6,6
A012,A105100,2000,6,12
A012,A105300,2000,6,0
A012,A105400,2000,15,9
A012,A105500,2000,3,3
A012,A105700,2000,0,0
A012,A105900,2000,0,0
A012,A106000,2000,0,0
A012,A106300,2000,6,0
A012,A106700,2000,0,0
A012,A106900,2000,3,0
A012,A107000,2000,0,0
A012,A107100,2000,3,0
A012,A107600,2000,3,0
A012,A107700,2000,0,0
A012,A107800,2000,6,12
A012,A108000,2000,0,0
A012,A108500,2000,0,3
A012,A108600,2000,6,0
A012,A108700,2000,0,0
A012,A108800,2000,0,6
A012,A109000,2000,6,15
A012,A109100,2000,33,90
A012,A109200,2000,24,60
A012,A109300,2000,12,25
A012,A109400,2000,30,30
A012,A109500,2000,3,0
A012,A109700,2000,6,3
A012,A109800,2000,0,0
A012,A109900,2000,0,0
A012,A110100,2000,3,0
A012,A110200,2000,6,6
A012,A110400,2000,9,9
A012,A110700,2000,9,18
A012,A110800,2000,3,0
A012,A110900,2000,6,0
A012,A111100,2000,0,0
A012,A111200,2000,6,40
A012,A111500,2000,9,100
A012,A111600,2000,6,9
A012,A112100,2000,3,0
A012,A112300,2000,3,75
A012,A112500,2000,0,0
A012,A112600,2000,6,6
A012,A112700,2000,0,0
A012,A113200,2000,3,12
A012,A113400,2000,6,9
A012,A113500,2000,6,30
A012,A113600,2000,3,0
A012,A113700,2000,3,0
A012,A113800,2000,0,0
A012,A114000,2000,3,0
A012,A114200,2000,9,30
A012,A114700,2000,12,40
A012,A114800,2000,0,0
A012,A114900,2000,3,3
A012,A115000,2000,9,6
A012,A115300,2000,0,0
A012,A115500,2000,9,3
A012,A115600,2000,6,6
A012,A115900,2000,3,0
A012,A116100,2000,18,9
A012,A116300,2000,9,30
A012,A116400,2000,9,18
A012,A116600,2000,0,0
A012,A117000,2000,33,50
A012,A117100,2000,0,9
A012,A117600,2000,0,0
A012,A118000,2000,0,3
A012,A119600,2000,0,0
A012,A120200,2000,3,6
A012,A120300,2000,3,0
A012,A120700,2000,3,0
A012,A121100,2000,0,0
A012,A121500,2000,0,0
A012,A121600,2000,6,0
A012,A122000,2000,0,0
A012,A122300,2000,3,0
A012,A122500,2000,3,0
A012,A123200,2000,0,0
A012,A123800,2000,0,0
A012,A124100,2000,3,0
A012,A124200,2000,0,6
A012,A124300,2000,0,0
A012,A124500,2000,0,0
A012,A124700,2000,3,9
A012,A125100,2000,3,0
A012,A125700,2000,0,0
A012,A127600,2000,3,0
A012,A128000,2000,0,0
A012,A128400,2000,0,0
A012,A128900,2000,3,9
A012,A129800,2000,0,0
A012,A130000,2000,6,0
A012,A131100,2000,3,0
A012,A131500,2000,0,0
